00:07:50.060 [http-nio-8080-exec-8] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
00:07:55.436 [http-nio-8080-exec-5] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
00:50:41.711 [http-nio-8080-exec-3] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
00:51:02.643 [http-nio-8080-exec-6] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
00:51:06.994 [http-nio-8080-exec-7] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
00:51:07.869 [http-nio-8080-exec-8] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
00:51:13.246 [http-nio-8080-exec-2] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
00:51:21.406 [http-nio-8080-exec-8] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
00:52:40.347 [http-nio-8080-exec-7] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
00:52:46.250 [http-nio-8080-exec-5] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
00:52:49.315 [http-nio-8080-exec-7] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
00:53:01.571 [http-nio-8080-exec-8] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
00:53:04.765 [http-nio-8080-exec-10] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
00:55:05.781 [http-nio-8080-exec-2] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
00:55:09.159 [http-nio-8080-exec-10] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
00:55:11.470 [http-nio-8080-exec-5] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
00:55:13.495 [http-nio-8080-exec-3] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
00:55:15.258 [http-nio-8080-exec-1] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
00:55:16.569 [http-nio-8080-exec-4] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
00:55:19.192 [http-nio-8080-exec-8] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
00:55:25.161 [http-nio-8080-exec-10] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
00:56:02.059 [http-nio-8080-exec-2] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
00:56:06.057 [http-nio-8080-exec-10] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
00:56:07.937 [http-nio-8080-exec-5] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
00:56:08.606 [http-nio-8080-exec-3] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
00:56:10.255 [http-nio-8080-exec-6] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
00:56:14.977 [http-nio-8080-exec-7] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
00:56:16.420 [http-nio-8080-exec-8] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
00:56:25.495 [http-nio-8080-exec-7] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
00:56:26.633 [http-nio-8080-exec-8] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
00:56:34.389 [http-nio-8080-exec-2] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
01:00:02.578 [http-nio-8080-exec-1] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
01:00:04.787 [http-nio-8080-exec-2] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
01:00:05.602 [http-nio-8080-exec-4] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
01:00:11.862 [http-nio-8080-exec-3] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
01:01:06.802 [http-nio-8080-exec-4] INFO  c.e.yunq.controller.SignInController - ---------------- 创建课程签到 ----------------------
01:01:06.831 [http-nio-8080-exec-4] INFO  c.e.y.d.service.CourseSignInService - 设置触发器
01:01:06.912 [http-nio-8080-exec-6] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
01:01:09.850 [http-nio-8080-exec-5] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
01:02:06.839 [Timer-0] INFO  c.e.y.d.service.CourseSignInService - 触发器触发
01:02:17.620 [http-nio-8080-exec-6] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
01:03:24.634 [http-nio-8080-exec-7] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
01:03:26.441 [http-nio-8080-exec-9] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
01:03:42.814 [http-nio-8080-exec-7] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
01:04:36.688 [http-nio-8080-exec-10] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
01:04:49.563 [http-nio-8080-exec-8] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
01:04:53.705 [http-nio-8080-exec-10] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
01:05:06.711 [http-nio-8080-exec-8] INFO  c.e.yunq.controller.SignInController - ---------------- 创建课程签到 ----------------------
01:05:06.722 [http-nio-8080-exec-8] INFO  c.e.y.d.service.CourseSignInService - 设置触发器
01:05:06.782 [http-nio-8080-exec-1] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
01:05:09.763 [http-nio-8080-exec-7] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
01:06:06.738 [Timer-1] INFO  c.e.y.d.service.CourseSignInService - 触发器触发
01:08:06.320 [http-nio-8080-exec-1] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
01:08:19.675 [http-nio-8080-exec-4] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
01:09:35.880 [http-nio-8080-exec-6] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
01:09:42.600 [http-nio-8080-exec-3] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
01:09:54.455 [http-nio-8080-exec-6] INFO  c.e.yunq.controller.SignInController - ---------------- 创建课程签到 ----------------------
01:09:54.466 [http-nio-8080-exec-6] INFO  c.e.y.d.service.CourseSignInService - 设置触发器
01:09:54.604 [http-nio-8080-exec-10] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
01:09:57.062 [http-nio-8080-exec-1] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
01:10:54.476 [Timer-2] INFO  c.e.y.d.service.CourseSignInService - 触发器触发
01:11:05.533 [http-nio-8080-exec-10] INFO  c.e.yunq.controller.SignInController - ---------------- 获取课程的所有签到 ----------------------
01:11:07.590 [http-nio-8080-exec-7] INFO  c.e.yunq.controller.CourseController - ---------------- 获取我创建的课程 ----------------------
10:35:54.168 [restartedMain] INFO  com.ep.yunq.YunqApplication - Starting YunqApplication using Java 1.8.0_212 on YYC-PC with PID 321912 (D:\gcxl\target\classes started by yan in D:\gcxl)
10:35:54.170 [restartedMain] INFO  com.ep.yunq.YunqApplication - No active profile set, falling back to default profiles: default
10:35:54.216 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
10:35:54.217 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
10:35:55.579 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
10:35:55.581 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Elasticsearch repositories in DEFAULT mode.
10:35:55.632 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ep.yunq.domain.dao.AdminMenuDAO. If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository, org.springframework.data.elasticsearch.repository.ElasticsearchRepository.
10:35:55.635 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ep.yunq.domain.dao.AdminRoleDAO. If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository, org.springframework.data.elasticsearch.repository.ElasticsearchRepository.
10:35:55.637 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ep.yunq.domain.dao.AdminRoleToMenuDAO. If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository, org.springframework.data.elasticsearch.repository.ElasticsearchRepository.
10:35:55.640 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Elasticsearch - Could not safely identify store assignment for repository candidate interface com.ep.yunq.domain.dao.AdminRoleToPerDAO. If you want this repository to be a Elasticsearch repository, consider annotating your entities with one of these annotations: org.springframework.data.elasticsearch.annotations.Document (preferred), or consider extending one of the following types with your repository: org.springframework.data.elasticsearch.repository.ElasticsearchRepository, org.springframework.data.elasticsearch.repository.ElasticsearchRepository.
